,inputs,outputs,intention
102,"[0, 1, 0.08, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 1, 0, 0.05714285714285714, 0, 0, 0.18181818181818182, 0, 0, 0.08, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931]","[0, 1, 0, 0]",munch
103,"[0, 0, 0.05128205128205128, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.09523809523809523]","[0, 1, 0, 0]",wall move
104,"[1, 0, 0.04878048780487805, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 1, 0.10526315789473684, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",munch
105,"[0, 0, 0.05714285714285714, 1, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 1, 0.08, 1, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 0.08]","[1, 0, 0, 0]",food move
106,"[0, 0, 0.06060606060606061, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.07407407407407407, 0, 0, 2.0, 0, 0, 0.06060606060606061, 0, 0, 2.0, 0, 0, 0.07407407407407407]","[0, 1, 0, 0]",wall move
107,"[0, 0, 0.18181818181818182, 0, 0, 0.08, 1, 0, 0.13333333333333333, 0, 1, 0.04081632653061224, 0, 0, 0.18181818181818182, 0, 0, 0.18181818181818182, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",food move
108,"[0, 0, 0.13333333333333333, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.044444444444444446, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0]","[1, 0, 0, 0]",wall move
109,"[0, 1, 0.2222222222222222, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523, 1, 0, 0.0392156862745098, 0, 0, 0.2222222222222222, 0, 0, 0.2222222222222222, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523]","[0, 1, 0, 0]",munch
110,"[1, 0, 0.03773584905660377, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 1, 0.2857142857142857, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857]","[1, 0, 0, 0]",munch
111,"[1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
112,"[1, 0, 0.0392156862745098, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 1, 0.2222222222222222, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 0.2222222222222222]","[1, 0, 0, 0]",munch
113,"[0, 0, 2.0, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.11764705882352941, 1, 0, 0.08695652173913043]","[0, 0, 0, 1]",wall move
114,"[0, 0, 0.04878048780487805, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.10526315789473684, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.10526315789473684, 0, 0, 2.0]","[1, 0, 0, 0]",wall move
115,"[0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128]","[0, 0, 0, 1]",wall move
116,"[0, 0, 2.0, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.05128205128205128]","[0, 1, 0, 0]",wall move
117,"[0, 0, 0.03508771929824561, 1, 1, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 2.0]","[0, 1, 0, 0]",wall move
118,"[1, 0, 0.044444444444444446, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 1, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 0.13333333333333333, 0, 0, 0.13333333333333333]","[1, 0, 0, 0]",munch
119,"[0, 0, 2.0, 0, 0, 0.05714285714285714, 0, 0, 0.4, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 1, 0, 0.05714285714285714, 0, 0, 0.4]","[0, 0, 1, 0]",wall move
120,"[0, 0, 2.0, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.6666666666666666, 1, 0, 0.05405405405405406]","[0, 0, 1, 0]",wall move
121,"[1, 0, 0.03389830508474576, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
122,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
123,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
124,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
125,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
126,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
127,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
128,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
129,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
130,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
131,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
132,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
133,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
134,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
135,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
136,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
137,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
138,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
139,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
140,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
141,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
142,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
143,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
144,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
145,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
146,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
147,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
148,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
149,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
150,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
151,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
152,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
153,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
154,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
155,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
156,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
157,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
158,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
159,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
160,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
161,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
162,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
163,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
164,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
165,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
166,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
167,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
168,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
169,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
170,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
171,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
172,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
173,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
174,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
175,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
176,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
177,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
178,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
179,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
180,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
181,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
182,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
183,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
184,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
185,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
186,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
187,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
188,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
189,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
190,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
191,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
192,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
193,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
194,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
195,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
196,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
197,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
198,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
199,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
200,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
201,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
202,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
203,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
204,"[0, 1, 0.03389830508474576, 1, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 2.0, 0, 0, 2.0]","[0, 1, 0, 0]",food move
205,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 1, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
